originalText,label_class,label
前段时间和我的男朋友有了性关系，过了几天就感觉自己的下面不舒服了，白带多，还有异味，我感觉自己不对劲，就去医院做了检查，医生说我得了生殖器疱疹了，该怎么治疗啊？,治疗方法,8
直肠炎和结肠炎有什么不同特征吗,其他,2
您好，我最近总是感觉别人在笑我，我总爱观察别人面部表情十分细微，总是自卑恐惧，感觉活着好累，总想死去摆脱这个世界。,其他,2
"五个月大的宝宝面部长了一个血管瘤，咋治疗？现在治还是以后治？,内蒙古婴儿面部的血管瘤怎么治好？",治疗方法,8
有什么药物可以有效的治好溃疡性结肠炎，结肠息肉病吗,治疗方法,8
B超超声所见：子宫及附件：膀胱充盈下经腹壁扫查：子宫呈前位，宫体大小约544055mm，包膜光整，宫壁肌层实质回声均匀，宫腔内膜线居中，腔内未见明显异常回声，左侧附件区探及一大小约1612mm囊性暗区回声，边界清，透声可，左侧附件区未见明显包块反射，子宫直肠陷凹未见明显积液声像。什么意思,临床表现(病症表现),0
做完血栓外痔手术后当天想上厕所怎么办？,其他,2
碘酊可以治疗什么症状的,适用症,14
尿路感染会引起发烧吗？,相关病症,12
我今天去医院拍CT，医生说我肺部异常，能问一下是啥病吗,临床表现(病症表现),0
宝宝两个月便秘,临床表现(病症表现),0
老人有脑梗，犯过脑出血，糖尿病，身上现在尿骚味很重，想请问怎么回事？,病因,10
请问一下中医和西医治疗慢性支气管炎有什么不同吗？,其他,2
这两天小便的时候会有白色的东西，该咋好的。,临床表现(病症表现),0
已经知道了心包炎有很多种，有急性，有慢性的，有感染性的，有继发性的。但是具体的就不是很清楚，想知道急性心包炎分类具体有哪些？,临床表现(病症表现),0
大便有血，无疼，无不舒服，就是先有血后有便，有一星期，应如何治疗？,治疗方法,8
开放性颅脑损伤要做哪些检查,化验/体检方案,3
就是有时候深呼吸，尤其是喝了凉点的水以后，就感觉胸口闷可以吃稳心颗粒吗？,治疗方法,8
中风的患者，好几年了的，吃华风再造醒脑再造胶囊可以吗？,适用症,14
你好，这些天总是尿急、尿频需要吃什么药来治疗,治疗方法,8
好几天没有大便了，以前虽然也有这种情况，但是最多两天后就会拉了，但是这次已经有六天了，而且肚子痛，别人说可能是直肠脱落，直肠脱落临床的症状都有些什么？,临床表现(病症表现),0
请问下，我室性早博4500/24小时能吃稳心颗粒吗？效果怎么样？,其他,2
您好，请问脚崴到了可以用活络油擦完在贴麝香跌打风湿膏吗,适用症,14
你好，医生，请问一下您好，我的一个朋友心脏早搏，请问能用柏子养心丸吗？,适用症,14
我姐姐两个月前车祸撞断两根肋骨，现正在恢复期，请问现在用什么中草药调理好？,治疗方法,8
冠心病能服用希爱力吗,适用症,14
大便的时候肛门疼怎么治,治疗方法,8
成都治疗便秘医院怎么快速排便?,治疗方法,8
长时间尿黄是怎么回事,临床表现(病症表现),0
立普妥可以常年服用吗？血压偏高医生建议常吃立普妥有害处吗？,其他,2
新生儿总打嗝是怎么回事,临床表现(病症表现),0
我前一段时间经常感觉到身体特别不舒服，所以昨天去医院做了检查，医生说是由于支气管扩张导致的，所以我想请问一下是什么原因引起的支气管扩张？,病因,10
肺怀孕了可以吃土豆吗？,病症禁忌,11
没规律心里难受，吃几个月的稳心颗粒和美托洛尔也没好转，现在让我吃冠心丹参颗粒和益心康泰可以吗？谢谢了,适用症,14
小儿癫痫发作诱发失语综合征怎么办,治疗方法,8
宝宝算腹泻吗？,其他,2
患急性心包炎初期是只是偶尔有点胸口疼，也没有太重视，但是现在感觉胸口特别闷，有点呼吸困难了，朋友说可能是心包有积液了，请问急性心包炎有心包积液的表现是什么？,临床表现(病症表现),0
宝宝经常性便秘怎么办?,治疗方法,8
"怎样去痘不再复,发背上胸前也有，有什么药物可以推荐一些呢？",治疗方法,8
孩子后天高考，前两天开始感冒，今天伴有流鼻涕、喉咙有痰，请问该吃什么药？需要马上点滴把感冒压下去？,适用症,14
室上速病人适合吃宁心宝胶囊吗这是怎么回事的啊怎么办啊现在,适用症,14
麻烦问一下，藤黄健骨片能不能治疗腰间盘突出？,适用症,14
每晚都没有睡意失眠是什么原因？进入孕晚期，每天晚上都失眠，到两三点才有睡意，怎么办？,其他,2
总想上厕所怎么回事？,临床表现(病症表现),0
老婆上了年纪，现在处于更年期，身体有不少的问题存在，给她买这个药吃了会好么,治疗方法,8
我想问一下，云南白药气雾剂可以治疗风湿关节痛吗,适用症,14
成都哪家男科医院较强，最近上厕所的时候，发现自己的尿道口有种很痛的感觉，有时候这种痛痛的感觉会很久才会消失，每次上厕所我都不敢太用力，好烦好痛苦，男人尿道口疼什么情况。,治疗方法,8
之前内痔疮不明显，现在像外痔疮，肛门坠胀或排便困难。便后滴血多，很痛，反复发作。如何有效防御和治疗？,治疗方法,8
毛鸡补血酒对腰椎突出有帮助吗？毛鸡补血酒对腰椎突出有帮助吗？,适用症,14
肛门长痔疮，用什么药好？,治疗方法,8
孩子4个月多了，在孩子3个月的时候发现孩子眉毛上长了红点，越长越大，检查是血管瘤，内蒙古婴儿眉毛上长血管瘤怎么治得花多少钱？,费用,13
小儿癫痫的限局性发作有什么表现？,临床表现(病症表现),0
血栓了不做手术能好吗,方法,6
最近一段时间我老是觉得，浑身不舒服，说不上来是哪儿不舒服。有时候感觉心绞痛有朋友说可能是急性心肌梗塞，我想知道急性心肌梗塞紧急治疗方法有哪些？,治疗方法,8
男性尿道炎吃什么药比较好？,治疗方法,8
脂肪肝、煤尘肺、血脂高,临床表现(病症表现),0
脊髓炎吃巴氯芬可以吗？,适用症,14
肠镜确诊为乙状结肠炎直肠炎，经常腹泻，便血，该如何治疗？,治疗方法,8
孩子不爱吃饭只吃母乳怎么办,治疗方法,8
脑血管瘤怎么治,治疗方法,8
最近自己总出现胸闷的症状，而且总是觉得身体乏累，到医院后，医生说我得了房颤，想要吃药治疗，请问治疗房颤比较好的药物是什么？,治疗方法,8
尿路感染可以用点什么药来缓解一下这种情况？,治疗方法,8
"鱼肝油和dha的区别是什么呀？医生让我给宝宝吃一点鱼肝油,我去店里问他就让我买dha。",其他,2
这个要一个疗程是多久啊盐酸氟西汀分散片中风后的抑郁症，情况呢还好吧,其他,2
"患有内痔七八年，干活多了或上火了就较严重,肛门内边会出现有大豆大的疙瘩,劳累后就会痛,有什么偏方可根除？",治疗方法,8
支原体尿路感染吃什么药,治疗方法,8
您好，医生，我想咨询一下男人小便分叉是为什么,病因,10
孩子的血管瘤发病时间三天前中午，吃午饭时突然说话发不出声音。下午4点左右手脚有点发麻。内蒙古治疗婴儿的血管瘤要多少钱？,费用,13
做了肺结核皮试，过了48小时了，还是红肿，而且结核直径好像差不多20mm,临床表现(病症表现),0
"我怀孕五个月了总便秘,有没有什么办法",治疗方法,8
"我患有甲状腺病,1.甲状腺右下极有散在钙化点.2.桥本氏甲状腺炎.服用夏枯草颗粒效果如何?",适用症,14
就发作一次，经多次去一些癫痫医院治疗，进行过埋线治疗，但是虽然发作的频率下降，一年左右发作一次，但是还不能完全控制发作，后来慢慢停药，后来有了宝宝后1年半时间，近期又一次发作了，我希望了解一下我应该怎样治疗,治疗方法,8
用微创治疗肛门脱出多少钱？,费用,13
前段时间我患了胸膜炎，后来康复了，还会不会复发？,治愈率,7
为啥吃早搏的药停了没多久就会复发？难道药不能停？一直吃下去吗？这样会有副作用？为什么得了早搏就不会好？常常会复发？请问早搏是心脏病吗？,其他,2
有心脏病的老人可以服用复方的丹参片吗？听朋友说效果不错，但担心有副作用，能介绍一下吗？,适用症,14
医生你好，我想咨询一下尼群地平片治疗高血压怎么样啊,适用症,14
一个月前胳膊上起很多疙瘩，脖子上也逐渐蔓延，村里的医生说是病毒性感染，小医院治不了，后来在镇上医院挂吊针慢慢消了，之后淋巴结又发炎，又感冒，又挂吊针刚好，前两天忽然又起疙瘩了，很痒痒,临床表现(病症表现),0
肚子痛还有腹泻的话可以服用盐酸小檗碱片来治疗吗？,适用症,14
孕七个月拉肚子,治疗方法,8
痔疮症状是怎样的？想放屁，但出来像拉肚子一样，擦了是黄色的，大便不正常，是什么问题？原因是什么？如何治疗？注意什么？,其他,2
请问一下至灵胶囊可以治疗糖尿病吗？,适用症,14
脊柱骨折手术做了一年了可以考虑怀孕吗,治疗方法,8
慢性支气管炎都五个月了，一直不好怎么办？,病因,10
有轻微暴发火眼，可以一起服用明目羊肝丸和明目地黄丸吗？,适用症,14
左下腹部舒服，尿多。小便后好一点，是什么回事？请教大夫。,临床表现(病症表现),0
我家宝贝5岁了，身体的体抗力一直不错，最近我送他去幼儿园，回来后我发现他有些发热，还说感觉呼气难受，咳嗽有痰，我在网上查感觉像是支气管炎。支气管炎都有哪些症状？,临床表现(病症表现),0
"我抽烟,烟龄7年,有慢性支气管炎,现在会有呼吸困难,胸闷,有痰,痰喘,这些症状,怎么办?;",治疗方法,8
椎管狭窄，脑供血不足可以买什么药来吃的吗，这药物有什么效果呢？,其他,2
'左胸口'疼痛后背也有点疼，是看心脏内科还是看胸内科,所属科室,5
有心脏病人可以吃吗还有哪些病人不可以吃服用期间禁服什么食品,病症禁忌,11
我家孩子出现还不到三个周的时间，孩子的皮肤特别的嫩，但是在前两天的时候，在给孩子洗澡的时候，我竟然发现在孩子的眼皮下面出现了一个红色的点，经过检查孩子是患上血管瘤了，内蒙古婴儿长血管瘤有问题吗？,治疗方法,8
老年人晚上翻来覆去睡不着，出气不赢怎么回事？,病因,10
因查本人去年四月份血压96-150现吃苯磺酸氨氯地平降到90-130再也降不下，为什么？,病因,10
考前焦虑严重，晚上睡不着，白天乏力、还有很多其他的症状,治疗方法,8
哮喘分哪几种？,定义,4
有支气管扩张症，应该怎么治疗？中医能治好吗？,方法,6
我经常心慌心率快怎么回事大夫,临床表现(病症表现),0
最近总是咳嗽，都有两个多月了，而且越来越严重，怀疑是慢性支气管炎，问一下慢性支气管炎有哪些症状？,临床表现(病症表现),0
这几天家里新来了只被捡来的小猫，被它无意间轻轻轻挠了一下。,其他,2
请问脚抽筋后很痛怎么办啊？孕妇可以吃药吗？不能的话还有其他的办法吗？,其他,2
钙尔奇600毫克高浓度钙糖尿病人能吃吗？,适用症,14
脾脏血管瘤是什么原因引起的,病因,10
鸡骨草胶囊,其他,2
我想买瑞舒伐他汀钙片(京诺)这个药物进行治疗可以吗？,适用症,14
排便时肛门有异物感，坐久后肝门刺痛，吃了辛辣东西排便时像火烧，是痔疮，用盐水清洗有效吗？,治疗方法,8
不手术怎么治疗痔疮？,治疗方法,8
家孩子的小脚趾有的血管瘤，有五个月了，開始是脖子那几顆，現在是不斷變多，内蒙古婴儿小脚趾有个血管瘤可以治好吗？,治愈率,7
孕晚期，准备预产期，得了痔疮，大便出血，疼，怎么办？,治疗方法,8
有什么药物是能用于尿频的病情的吗？最好见效快一点的,治疗方法,8
要吃什么药好呢？可以吃强筋健骨胶囊？因为最近腿脚不都灵光，都要躺床了，吃了这个有效吗？多久才见效的呀？,其他,2
